$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:280.     

JDAY,     TDS,    Gen1,    Gen2,    Gen3,    Gen4,    Gen5,    ISS2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    RPOM,    ALG1,      DO,     TIC,     ALK,  LDOM-P,  RDOM-P,  LPOM-P,  RPOM-P,  LDOM-N,  RDOM-N,  LPOM-N,  RPOM-N,
  4392.301,   57.0000,    8.2989,    0.0000,    0.0000,    6.0600,    0.0000,    7.3573,    0.0511,    0.1144,    0.2154,    1.6621,    3.0430,    0.5760,    0.8531,    0.0338,    3.1872,    5.8526,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1863,    0.3418,    0.0468,    0.0721,
  4392.401,   57.0000,    8.3979,    0.0000,    0.0000,    6.0600,    0.0000,    7.3323,    0.0511,    0.1145,    0.2167,    1.6511,    3.0443,    0.5726,    0.8521,    0.0336,    3.1666,    5.8579,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1850,    0.3419,    0.0465,    0.0721,
  4392.502,   57.0000,    8.4996,    0.0000,    0.0000,    6.0600,    0.0000,    7.1769,    0.0511,    0.1142,    0.2179,    1.6404,    3.0456,    0.5654,    0.8440,    0.0363,    3.1959,    5.8452,   16.5050,    0.0034,    0.0062,    0.0012,    0.0016,    0.1838,    0.3421,    0.0459,    0.0714,
  4392.600,   57.0000,    8.5975,    0.0000,    0.0000,    6.0600,    0.0000,    7.4927,    0.0512,    0.1148,    0.2194,    1.6290,    3.0469,    0.5705,    0.8589,    0.0311,    3.0798,    5.8843,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1826,    0.3422,    0.0463,    0.0726,
  4392.700,   57.0000,    8.6958,    0.0000,    0.0000,    6.0600,    0.0000,    7.5006,    0.0512,    0.1149,    0.2206,    1.6183,    3.0481,    0.5679,    0.8592,    0.0305,    3.0509,    5.8927,   16.5050,    0.0033,    0.0062,    0.0012,    0.0017,    0.1814,    0.3423,    0.0460,    0.0727,
  4392.802,   57.0000,    8.7979,    0.0000,    0.0000,    6.0600,    0.0000,    7.4541,    0.0513,    0.1149,    0.2219,    1.6074,    3.0494,    0.5639,    0.8571,    0.0306,    3.0370,    5.8959,   16.5050,    0.0033,    0.0062,    0.0011,    0.0017,    0.1801,    0.3425,    0.0457,    0.0725,
  4392.902,   57.0000,    8.8982,    0.0000,    0.0000,    6.0600,    0.0000,    5.9132,    0.0509,    0.1107,    0.2216,    1.6016,    3.0509,    0.5177,    0.7733,    0.0659,    3.6125,    5.6835,   16.5050,    0.0033,    0.0062,    0.0011,    0.0015,    0.1793,    0.3427,    0.0419,    0.0654,
  4393.000,   57.0000,    8.9982,    0.0000,    0.0000,    6.0600,    0.0000,    6.7803,    0.0512,    0.1136,    0.2239,    1.5879,    3.0520,    0.5408,    0.8233,    0.0415,    3.2080,    5.8295,   16.5050,    0.0033,    0.0062,    0.0011,    0.0016,    0.1779,    0.3428,    0.0438,    0.0696,
  4393.101,   57.0000,    9.0988,    0.0000,    0.0000,    6.0600,    0.0000,    7.2704,    0.0513,    0.1147,    0.2256,    1.5759,    3.0532,    0.5507,    0.8479,    0.0325,    3.0202,    5.8956,   16.5050,    0.0033,    0.0062,    0.0011,    0.0016,    0.1766,    0.3429,    0.0446,    0.0717,
  4393.202,   57.0000,    9.1992,    0.0000,    0.0000,    6.0600,    0.0000,    7.3068,    0.0514,    0.1148,    0.2270,    1.5652,    3.0544,    0.5491,    0.8501,    0.0311,    2.9771,    5.9093,   16.5050,    0.0032,    0.0062,    0.0011,    0.0017,    0.1754,    0.3431,    0.0444,    0.0719,
  4393.300,   57.0000,    9.2962,    0.0000,    0.0000,    6.0600,    0.0000,    7.4251,    0.0514,    0.1151,    0.2283,    1.5548,    3.0555,    0.5494,    0.8562,    0.0287,    2.9123,    5.9308,   16.5050,    0.0032,    0.0062,    0.0011,    0.0017,    0.1742,    0.3432,    0.0444,    0.0724,
  4393.400,   57.0000,    9.3977,    0.0000,    0.0000,    6.0600,    0.0000,    7.1358,    0.0514,    0.1146,    0.2294,    1.5450,    3.0568,    0.5398,    0.8423,    0.0329,    2.9738,    5.9064,   16.5050,    0.0032,    0.0062,    0.0011,    0.0016,    0.1731,    0.3433,    0.0436,    0.0712,
  4393.501,   57.0000,    9.4989,    0.0000,    0.0000,    6.0600,    0.0000,    6.9946,    0.0514,    0.1142,    0.2305,    1.5351,    3.0580,    0.5335,    0.8347,    0.0360,    3.0041,    5.8935,   16.5050,    0.0032,    0.0062,    0.0011,    0.0016,    0.1720,    0.3435,    0.0431,    0.0706,
  4393.603,   57.0000,    9.5996,    0.0000,    0.0000,    6.0600,    0.0000,    7.0981,    0.0514,    0.1145,    0.2319,    1.5244,    3.0592,    0.5336,    0.8405,    0.0331,    2.9355,    5.9164,   16.5050,    0.0031,    0.0062,    0.0011,    0.0016,    0.1708,    0.3436,    0.0431,    0.0711,
  4393.702,   57.0000,    9.6982,    0.0000,    0.0000,    6.0600,    0.0000,    6.4908,    0.0513,    0.1126,    0.2325,    1.5165,    3.0604,    0.5155,    0.8072,    0.0490,    3.1606,    5.8332,   16.5050,    0.0031,    0.0062,    0.0011,    0.0016,    0.1698,    0.3437,    0.0416,    0.0683,
  4393.801,   57.0000,    9.7998,    0.0000,    0.0000,    6.0600,    0.0000,    6.8747,    0.0514,    0.1139,    0.2343,    1.5048,    3.0615,    0.5232,    0.8296,    0.0366,    2.9573,    5.9045,   16.5050,    0.0031,    0.0062,    0.0011,    0.0016,    0.1685,    0.3439,    0.0422,    0.0702,
  4393.902,   57.0000,    9.8989,    0.0000,    0.0000,    6.0600,    0.0000,    6.5220,    0.0514,    0.1130,    0.2351,    1.4959,    3.0627,    0.5122,    0.8110,    0.0444,    3.0644,    5.8637,   16.5050,    0.0031,    0.0062,    0.0011,    0.0016,    0.1675,    0.3440,    0.0413,    0.0686,
  4394.000,   57.0000,    9.9999,    0.0000,    0.0000,    6.0600,    0.0000,    6.7707,    0.0515,    0.1138,    0.2367,    1.4849,    3.0639,    0.5161,    0.8252,    0.0369,    2.9290,    5.9106,   16.5050,    0.0031,    0.0062,    0.0011,    0.0016,    0.1663,    0.3441,    0.0416,    0.0698,
  4394.101,   57.0000,   10.0986,    0.0000,    0.0000,    6.0600,    0.0000,    6.8963,    0.0515,    0.1139,    0.2381,    1.4749,    3.0650,    0.5161,    0.8305,    0.0350,    2.8761,    5.9276,   16.5050,    0.0031,    0.0063,    0.0011,    0.0016,    0.1652,    0.3442,    0.0416,    0.0702,
  4394.201,   57.0000,   10.1986,    0.0000,    0.0000,    6.0600,    0.0000,    7.2255,    0.0516,    0.1147,    0.2397,    1.4641,    3.0660,    0.5208,    0.8474,    0.0277,    2.7354,    5.9757,   16.5050,    0.0030,    0.0063,    0.0011,    0.0016,    0.1640,    0.3444,    0.0420,    0.0717,
  4394.302,   57.0000,   10.2983,    0.0000,    0.0000,    6.0600,    0.0000,    7.2013,    0.0516,    0.1146,    0.2410,    1.4544,    3.0671,    0.5178,    0.8466,    0.0274,    2.7140,    5.9814,   16.5050,    0.0030,    0.0063,    0.0011,    0.0016,    0.1629,    0.3445,    0.0417,    0.0716,
  4394.400,   57.0000,   10.3985,    0.0000,    0.0000,    6.0600,    0.0000,    4.6402,    0.0509,    0.1047,    0.2381,    1.4556,    3.0688,    0.4525,    0.6935,    0.1155,    3.9399,    5.5402,   16.5050,    0.0030,    0.0063,    0.0010,    0.0013,    0.1627,    0.3446,    0.0362,    0.0586,
  4394.500,   57.0000,   10.4991,    0.0000,    0.0000,    6.0600,    0.0000,    5.1798,    0.0511,    0.1069,    0.2403,    1.4433,    3.0697,    0.4646,    0.7280,    0.0959,    3.6163,    5.6546,   16.5050,    0.0030,    0.0063,    0.0010,    0.0014,    0.1614,    0.3448,    0.0372,    0.0616,
  4394.603,   57.0000,   10.5991,    0.0000,    0.0000,    6.0600,    0.0000,    7.2932,    0.0517,    0.1145,    0.2449,    1.4254,    3.0704,    0.5116,    0.8499,    0.0251,    2.6284,    6.0056,   16.5050,    0.0029,    0.0063,    0.0010,    0.0017,    0.1597,    0.3448,    0.0412,    0.0719,
  4394.700,   57.0000,   10.6962,    0.0000,    0.0000,    6.0600,    0.0000,    7.3725,    0.0518,    0.1147,    0.2462,    1.4158,    3.0715,    0.5109,    0.8546,    0.0225,    2.5665,    6.0260,   16.5050,    0.0029,    0.0063,    0.0010,    0.0017,    0.1586,    0.3450,    0.0411,    0.0723,
  4394.801,   57.0000,   10.7974,    0.0000,    0.0000,    6.0600,    0.0000,    7.1619,    0.0518,    0.1142,    0.2472,    1.4068,    3.0726,    0.5040,    0.8444,    0.0260,    2.6101,    6.0082,   16.5050,    0.0029,    0.0063,    0.0010,    0.0016,    0.1576,    0.3451,    0.0406,    0.0714,
  4394.902,   57.0000,   10.8980,    0.0000,    0.0000,    6.0600,    0.0000,    6.7543,    0.0517,    0.1133,    0.2481,    1.3983,    3.0737,    0.4935,    0.8250,    0.0317,    2.7068,    5.9709,   16.5050,    0.0029,    0.0063,    0.0010,    0.0016,    0.1566,    0.3452,    0.0397,    0.0698,
  4395.000,   57.0000,   10.9983,    0.0000,    0.0000,    6.0600,    0.0000,    6.9297,    0.0518,    0.1137,    0.2496,    1.3882,    3.0747,    0.4948,    0.8352,    0.0269,    2.6051,    6.0054,   16.5050,    0.0029,    0.0063,    0.0010,    0.0016,    0.1555,    0.3453,    0.0398,    0.0706,
  4395.101,   57.0000,   11.0975,    0.0000,    0.0000,    6.0600,    0.0000,    6.7499,    0.0518,    0.1133,    0.2507,    1.3794,    3.0758,    0.4889,    0.8270,    0.0291,    2.6317,    5.9935,   16.5050,    0.0029,    0.0063,    0.0010,    0.0016,    0.1545,    0.3454,    0.0393,    0.0699,
  4395.201,   57.0000,   11.1979,    0.0000,    0.0000,    6.0600,    0.0000,    6.8041,    0.0518,    0.1134,    0.2520,    1.3699,    3.0768,    0.4877,    0.8305,    0.0272,    2.5802,    6.0100,   16.5050,    0.0028,    0.0063,    0.0010,    0.0016,    0.1534,    0.3456,    0.0392,    0.0702,
  4395.301,   57.0000,   11.2977,    0.0000,    0.0000,    6.0600,    0.0000,    6.9977,    0.0519,    0.1137,    0.2535,    1.3602,    3.0778,    0.4889,    0.8404,    0.0237,    2.4920,    6.0401,   16.5050,    0.0028,    0.0063,    0.0010,    0.0016,    0.1523,    0.3457,    0.0393,    0.0711,
  4395.400,   57.0000,   11.3972,    0.0000,    0.0000,    6.0600,    0.0000,    6.8758,    0.0519,    0.1133,    0.2546,    1.3515,    3.0788,    0.4842,    0.8346,    0.0252,    2.5053,    6.0332,   16.5050,    0.0028,    0.0063,    0.0010,    0.0016,    0.1514,    0.3458,    0.0389,    0.0706,
  4395.501,   57.0003,   11.5003,    0.0000,    0.0000,    6.0600,    0.0000,    3.6331,    0.0504,    0.0949,    0.2481,    1.3637,    3.0807,    0.4110,    0.6143,    0.2055,    4.4720,    5.3366,   16.5052,    0.0029,    0.0063,    0.0010,    0.0012,    0.1520,    0.3460,    0.0324,    0.0519,
  4395.601,   57.0000,   11.5975,    0.0000,    0.0000,    6.0600,    0.0000,    6.0808,    0.0516,    0.1095,    0.2554,    1.3381,    3.0810,    0.4635,    0.7844,    0.0586,    2.8819,    5.8962,   16.5050,    0.0028,    0.0063,    0.0010,    0.0015,    0.1497,    0.3460,    0.0371,    0.0663,
  4395.703,   57.0000,   11.6988,    0.0000,    0.0000,    6.0600,    0.0000,    6.6492,    0.0519,    0.1124,    0.2581,    1.3253,    3.0818,    0.4730,    0.8230,    0.0287,    2.5123,    6.0249,   16.5050,    0.0027,    0.0063,    0.0010,    0.0016,    0.1484,    0.3461,    0.0380,    0.0696,
  4395.802,   57.0000,   11.7972,    0.0000,    0.0000,    6.0600,    0.0000,    6.5292,    0.0519,    0.1121,    0.2592,    1.3168,    3.0828,    0.4688,    0.8178,    0.0296,    2.5159,    6.0214,   16.5050,    0.0027,    0.0063,    0.0010,    0.0016,    0.1474,    0.3462,    0.0377,    0.0692,
  4395.900,   57.0000,   11.8975,    0.0000,    0.0000,    6.0600,    0.0000,    6.2343,    0.0519,    0.1114,    0.2600,    1.3089,    3.0838,    0.4615,    0.8028,    0.0347,    2.5882,    5.9935,   16.5050,    0.0027,    0.0063,    0.0010,    0.0016,    0.1465,    0.3463,    0.0370,    0.0679,
  4396.000,   57.0000,   11.9978,    0.0000,    0.0000,    6.0600,    0.0000,    6.3699,    0.0519,    0.1115,    0.2614,    1.2997,    3.0848,    0.4615,    0.8098,    0.0321,    2.5211,    6.0159,   16.5050,    0.0027,    0.0063,    0.0010,    0.0016,    0.1455,    0.3464,    0.0370,    0.0685,
  4396.102,   57.0000,   12.0981,    0.0000,    0.0000,    6.0600,    0.0000,    6.5960,    0.0520,    0.1119,    0.2630,    1.2902,    3.0857,    0.4631,    0.8222,    0.0266,    2.4106,    6.0540,   16.5050,    0.0027,    0.0063,    0.0010,    0.0016,    0.1444,    0.3466,    0.0372,    0.0695,
  4396.202,   57.0000,   12.1987,    0.0000,    0.0000,    6.0600,    0.0000,    6.6114,    0.0521,    0.1119,    0.2643,    1.2815,    3.0866,    0.4612,    0.8232,    0.0257,    2.3785,    6.0638,   16.5050,    0.0027,    0.0063,    0.0010,    0.0016,    0.1435,    0.3467,    0.0370,    0.0696,
  4396.302,   57.0000,   12.2989,    0.0000,    0.0000,    6.0600,    0.0000,    6.6531,    0.0521,    0.1118,    0.2656,    1.2727,    3.0875,    0.4596,    0.8257,    0.0244,    2.3378,    6.0767,   16.5050,    0.0026,    0.0063,    0.0010,    0.0016,    0.1425,    0.3468,    0.0369,    0.0698,
  4396.402,   57.0000,   12.3981,    0.0000,    0.0000,    6.0600,    0.0000,    6.8823,    0.0522,    0.1121,    0.2671,    1.2637,    3.0884,    0.4609,    0.8372,    0.0206,    2.2453,    6.1084,   16.5050,    0.0026,    0.0063,    0.0010,    0.0016,    0.1415,    0.3469,    0.0370,    0.0708,
  4396.500,   57.0000,   12.4978,    0.0000,    0.0000,    6.0600,    0.0000,    6.6440,    0.0521,    0.1113,    0.2679,    1.2562,    3.0894,    0.4549,    0.8244,    0.0259,    2.3101,    6.0834,   16.5050,    0.0026,    0.0063,    0.0010,    0.0016,    0.1406,    0.3470,    0.0364,    0.0697,
  4396.602,   57.0001,   12.5994,    0.0000,    0.0000,    6.0600,    0.0000,    5.7734,    0.0517,    0.1060,    0.2668,    1.2540,    3.0906,    0.4384,    0.7668,    0.0778,    2.8012,    5.9092,   16.5051,    0.0026,    0.0063,    0.0010,    0.0015,    0.1402,    0.3471,    0.0349,    0.0648,
  4396.700,   57.0000,   12.6962,    0.0000,    0.0000,    6.0600,    0.0000,    6.6139,    0.0522,    0.1110,    0.2703,    1.2397,    3.0912,    0.4502,    0.8234,    0.0252,    2.2683,    6.0948,   16.5050,    0.0026,    0.0063,    0.0009,    0.0016,    0.1388,    0.3472,    0.0360,    0.0696,
  4396.801,   57.0000,   12.7971,    0.0000,    0.0000,    6.0600,    0.0000,    6.5987,    0.0522,    0.1111,    0.2717,    1.2309,    3.0921,    0.4479,    0.8249,    0.0221,    2.2163,    6.1109,   16.5050,    0.0026,    0.0063,    0.0009,    0.0016,    0.1378,    0.3473,    0.0359,    0.0698,
  4396.900,   57.0000,   12.8979,    0.0000,    0.0000,    6.0600,    0.0000,    6.2918,    0.0522,    0.1104,    0.2725,    1.2234,    3.0930,    0.4414,    0.8105,    0.0262,    2.2754,    6.0872,   16.5050,    0.0025,    0.0063,    0.0009,    0.0016,    0.1369,    0.3474,    0.0353,    0.0685,
  4397.000,   57.0000,   12.9987,    0.0000,    0.0000,    6.0600,    0.0000,    6.3023,    0.0522,    0.1102,    0.2738,    1.2150,    3.0939,    0.4393,    0.8116,    0.0252,    2.2439,    6.0963,   16.5050,    0.0025,    0.0063,    0.0009,    0.0016,    0.1360,    0.3475,    0.0352,    0.0686,
  4397.101,   57.0000,   13.0973,    0.0000,    0.0000,    6.0600,    0.0000,    5.5673,    0.0521,    0.1084,    0.2738,    1.2097,    3.0949,    0.4270,    0.7723,    0.0397,    2.4761,    6.0101,   16.5050,    0.0025,    0.0063,    0.0009,    0.0015,    0.1353,    0.3476,    0.0341,    0.0653,
  4397.202,   57.0001,   13.2000,    0.0000,    0.0000,    6.0600,    0.0000,    5.0716,    0.0519,    0.1058,    0.2736,    1.2050,    3.0960,    0.4183,    0.7388,    0.0627,    2.7407,    5.9155,   16.5051,    0.0025,    0.0063,    0.0009,    0.0014,    0.1346,    0.3477,    0.0333,    0.0625,
  4397.301,   57.0000,   13.2980,    0.0000,    0.0000,    6.0600,    0.0000,    5.6007,    0.0521,    0.1073,    0.2758,    1.1946,    3.0967,    0.4238,    0.7705,    0.0469,    2.4845,    6.0058,   16.5050,    0.0025,    0.0063,    0.0009,    0.0015,    0.1336,    0.3478,    0.0338,    0.0652,
  4397.402,   57.0000,   13.3986,    0.0000,    0.0000,    6.0600,    0.0000,    5.8427,    0.0521,    0.1076,    0.2774,    1.1858,    3.0975,    0.4252,    0.7836,    0.0429,    2.3786,    6.0426,   16.5050,    0.0025,    0.0063,    0.0009,    0.0015,    0.1326,    0.3479,    0.0339,    0.0663,
  4397.503,   57.0000,   13.5001,    0.0000,    0.0000,    6.0600,    0.0000,    6.0143,    0.0522,    0.1077,    0.2788,    1.1772,    3.0983,    0.4256,    0.7929,    0.0410,    2.2987,    6.0699,   16.5050,    0.0025,    0.0063,    0.0009,    0.0015,    0.1317,    0.3480,    0.0340,    0.0670,
  4397.601,   57.0000,   13.5968,    0.0000,    0.0000,    6.0600,    0.0000,    6.6409,    0.0524,    0.1094,    0.2812,    1.1668,    3.0989,    0.4308,    0.8267,    0.0208,    2.0411,    6.1596,   16.5050,    0.0024,    0.0063,    0.0009,    0.0016,    0.1306,    0.3480,    0.0344,    0.0699,
  4397.704,   57.0000,   13.6989,    0.0000,    0.0000,    6.0600,    0.0000,    7.0495,    0.0525,    0.1103,    0.2832,    1.1570,    3.0997,    0.4326,    0.8479,    0.0094,    1.8752,    6.2160,   16.5050,    0.0024,    0.0063,    0.0009,    0.0016,    0.1296,    0.3481,    0.0346,    0.0717,
  4397.802,   57.0000,   13.7985,    0.0000,    0.0000,    6.0600,    0.0000,    6.7516,    0.0525,    0.1098,    0.2840,    1.1498,    3.1005,    0.4271,    0.8353,    0.0122,    1.9152,    6.1993,   16.5050,    0.0024,    0.0063,    0.0009,    0.0016,    0.1287,    0.3482,    0.0342,    0.0706,
  4397.901,   57.0000,   13.8984,    0.0000,    0.0000,    6.0600,    0.0000,    6.3466,    0.0525,    0.1092,    0.2849,    1.1427,    3.1014,    0.4204,    0.8192,    0.0149,    1.9612,    6.1788,   16.5050,    0.0024,    0.0063,    0.0009,    0.0016,    0.1279,    0.3483,    0.0336,    0.0693,
  4398.000,   57.0000,   13.9988,    0.0000,    0.0000,    6.0600,    0.0000,    6.1604,    0.0525,    0.1087,    0.2859,    1.1352,    3.1022,    0.4161,    0.8113,    0.0162,    1.9751,    6.1707,   16.5050,    0.0024,    0.0063,    0.0009,    0.0016,    0.1271,    0.3484,    0.0333,    0.0686,
  4398.101,   57.0000,   14.0966,    0.0000,    0.0000,    6.0600,    0.0000,    5.8316,    0.0524,    0.1077,    0.2864,    1.1291,    3.1031,    0.4107,    0.7933,    0.0230,    2.0678,    6.1353,   16.5050,    0.0023,    0.0063,    0.0009,    0.0015,    0.1263,    0.3485,    0.0328,    0.0671,
  4398.200,   57.0001,   14.1970,    0.0000,    0.0000,    6.0600,    0.0000,    4.8818,    0.0520,    0.1032,    0.2846,    1.1290,    3.1042,    0.4014,    0.7298,    0.0668,    2.5603,    5.9616,   16.5051,    0.0024,    0.0063,    0.0009,    0.0014,    0.1261,    0.3486,    0.0319,    0.0617,
  4398.302,   57.0000,   14.2981,    0.0000,    0.0000,    6.0600,    0.0000,    5.6770,    0.0524,    0.1066,    0.2883,    1.1152,    3.1047,    0.4056,    0.7834,    0.0296,    2.1067,    6.1190,   16.5050,    0.0023,    0.0063,    0.0009,    0.0015,    0.1247,    0.3487,    0.0324,    0.0662,
  4398.400,   57.0001,   14.3970,    0.0000,    0.0000,    6.0600,    0.0000,    5.3305,    0.0522,    0.1043,    0.2881,    1.1113,    3.1056,    0.4020,    0.7586,    0.0513,    2.3069,    6.0483,   16.5051,    0.0023,    0.0063,    0.0009,    0.0015,    0.1242,    0.3488,    0.0320,    0.0641,
  4398.501,   57.0002,   14.4986,    0.0000,    0.0000,    6.0600,    0.0000,    4.9294,    0.0519,    0.1007,    0.2872,    1.1090,    3.1066,    0.3994,    0.7284,    0.0890,    2.5806,    5.9527,   16.5051,    0.0023,    0.0063,    0.0009,    0.0014,    0.1238,    0.3489,    0.0317,    0.0616,
  4398.601,   57.0000,   14.5963,    0.0000,    0.0000,    6.0600,    0.0000,    5.9410,    0.0526,    0.1073,    0.2927,    1.0904,    3.1068,    0.4012,    0.8029,    0.0138,    1.8736,    6.1959,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1221,    0.3489,    0.0320,    0.0679,
  4398.703,   57.0000,   14.6988,    0.0000,    0.0000,    6.0600,    0.0000,    5.6990,    0.0526,    0.1067,    0.2935,    1.0838,    3.1077,    0.3973,    0.7896,    0.0164,    1.9305,    6.1735,   16.5050,    0.0023,    0.0063,    0.0009,    0.0015,    0.1213,    0.3490,    0.0317,    0.0668,
  4398.802,   57.0000,   14.7974,    0.0000,    0.0000,    6.0600,    0.0000,    5.5051,    0.0526,    0.1062,    0.2943,    1.0772,    3.1085,    0.3938,    0.7794,    0.0187,    1.9661,    6.1588,   16.5050,    0.0022,    0.0063,    0.0009,    0.0015,    0.1205,    0.3491,    0.0314,    0.0659,
  4398.900,   57.0000,   14.8969,    0.0000,    0.0000,    6.0600,    0.0000,    5.6921,    0.0526,    0.1064,    0.2959,    1.0691,    3.1091,    0.3931,    0.7906,    0.0146,    1.8719,    6.1910,   16.5050,    0.0022,    0.0063,    0.0009,    0.0015,    0.1197,    0.3492,    0.0314,    0.0668,
  4399.000,   57.0000,   14.9975,    0.0000,    0.0000,    6.0600,    0.0000,    5.9334,    0.0527,    0.1064,    0.2973,    1.0615,    3.1098,    0.3932,    0.8020,    0.0126,    1.7981,    6.2168,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1188,    0.3493,    0.0314,    0.0678,
  4399.102,   57.0000,   15.0981,    0.0000,    0.0000,    6.0600,    0.0000,    6.2013,    0.0527,    0.1063,    0.2987,    1.0538,    3.1105,    0.3934,    0.8144,    0.0110,    1.7207,    6.2436,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1180,    0.3493,    0.0314,    0.0689,
  4399.201,   57.0000,   15.1969,    0.0000,    0.0000,    6.0600,    0.0000,    5.5866,    0.0527,    0.1055,    0.2992,    1.0478,    3.1113,    0.3865,    0.7866,    0.0154,    1.8186,    6.2049,   16.5050,    0.0022,    0.0063,    0.0008,    0.0015,    0.1173,    0.3494,    0.0308,    0.0665,
  4399.304,   57.0000,   15.2996,    0.0000,    0.0000,    6.0600,    0.0000,    5.8544,    0.0527,    0.1054,    0.3005,    1.0405,    3.1120,    0.3870,    0.7974,    0.0140,    1.7645,    6.2241,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1164,    0.3495,    0.0308,    0.0674,
  4399.401,   57.0001,   15.3984,    0.0000,    0.0000,    6.0600,    0.0000,    4.8093,    0.0524,    0.1020,    0.2989,    1.0400,    3.1131,    0.3817,    0.7352,    0.0475,    2.1719,    6.0787,   16.5051,    0.0022,    0.0064,    0.0009,    0.0014,    0.1162,    0.3496,    0.0302,    0.0622,
  4399.502,   57.0001,   15.4994,    0.0000,    0.0000,    6.0600,    0.0000,    4.9811,    0.0524,    0.1010,    0.2997,    1.0340,    3.1138,    0.3826,    0.7431,    0.0569,    2.1477,    6.0878,   16.5051,    0.0022,    0.0064,    0.0009,    0.0014,    0.1155,    0.3497,    0.0303,    0.0628,
  4399.600,   57.0000,   15.5964,    0.0000,    0.0000,    6.0600,    0.0000,    6.0216,    0.0529,    0.1054,    0.3043,    1.0186,    3.1140,    0.3820,    0.8094,    0.0060,    1.6150,    6.2728,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1140,    0.3497,    0.0304,    0.0684,
  4399.702,   57.0000,   15.6980,    0.0000,    0.0000,    6.0600,    0.0000,    6.2238,    0.0529,    0.1053,    0.3055,    1.0113,    3.1146,    0.3815,    0.8186,    0.0055,    1.5607,    6.2909,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1132,    0.3498,    0.0304,    0.0692,
  4399.800,   57.0000,   15.7959,    0.0000,    0.0000,    6.0600,    0.0000,    6.0402,    0.0529,    0.1052,    0.3068,    1.0040,    3.1153,    0.3774,    0.8146,    0.0029,    1.5233,    6.3009,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1124,    0.3499,    0.0301,    0.0689,
  4399.902,   57.0000,   15.8989,    0.0000,    0.0000,    6.0600,    0.0000,    5.0898,    0.0527,    0.1027,    0.3058,    1.0019,    3.1163,    0.3736,    0.7593,    0.0246,    1.8350,    6.1875,   16.5050,    0.0021,    0.0064,    0.0009,    0.0015,    0.1120,    0.3500,    0.0297,    0.0642,
  4400.000,   57.0001,   15.9968,    0.0000,    0.0000,    6.0600,    0.0000,    4.7709,    0.0525,    0.1008,    0.3054,    0.9990,    3.1171,    0.3735,    0.7360,    0.0435,    2.0121,    6.1249,   16.5051,    0.0021,    0.0064,    0.0009,    0.0014,    0.1116,    0.3501,    0.0296,    0.0622,
  4400.100,   57.0000,   16.0961,    0.0000,    0.0000,    6.0600,    0.0000,    5.4126,    0.0529,    0.1031,    0.3088,    0.9866,    3.1174,    0.3701,    0.7804,    0.0141,    1.6573,    6.2478,   16.5050,    0.0021,    0.0064,    0.0008,    0.0015,    0.1104,    0.3501,    0.0294,    0.0660,
  4400.202,   57.0000,   16.1975,    0.0000,    0.0000,    6.0600,    0.0000,    5.6424,    0.0530,    0.1036,    0.3107,    0.9780,    3.1180,    0.3675,    0.7966,    0.0054,    1.5236,    6.2933,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1095,    0.3502,    0.0293,    0.0674,
  4400.301,   57.0000,   16.2963,    0.0000,    0.0000,    6.0600,    0.0000,    5.3660,    0.0529,    0.1027,    0.3110,    0.9731,    3.1187,    0.3657,    0.7795,    0.0124,    1.6115,    6.2602,   16.5050,    0.0020,    0.0064,    0.0008,    0.0015,    0.1089,    0.3502,    0.0291,    0.0659,
  4400.401,   57.0000,   16.3989,    0.0000,    0.0000,    6.0600,    0.0000,    5.3529,    0.0530,    0.1026,    0.3124,    0.9657,    3.1193,    0.3630,    0.7817,    0.0089,    1.5572,    6.2771,   16.5050,    0.0020,    0.0064,    0.0008,    0.0015,    0.1081,    0.3503,    0.0289,    0.0661,
  4400.502,   57.0000,   16.4996,    0.0000,    0.0000,    6.0600,    0.0000,    5.2593,    0.0529,    0.1018,    0.3129,    0.9605,    3.1200,    0.3624,    0.7745,    0.0160,    1.6018,    6.2608,   16.5050,    0.0020,    0.0064,    0.0008,    0.0015,    0.1075,    0.3504,    0.0288,    0.0655,
  4400.602,   57.0000,   16.5976,    0.0000,    0.0000,    6.0600,    0.0000,    5.7528,    0.0531,    0.1030,    0.3151,    0.9516,    3.1205,    0.3608,    0.8012,    0.0033,    1.4236,    6.3228,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1066,    0.3504,    0.0287,    0.0677,
